E Win Num 1,E Win Num 2,E Win Num 3,E Win Num 4,E Win Num 5
11,16,20,32,38
4,8,28,32,33
2,4,16,32,36
1,7,9,25,28
3,4,10,18,19
4,12,14,15,30
17,23,28,29,35
3,10,18,23,26
6,8,12,30,35
4,13,20,28,38
7,18,19,31,36
6,14,15,17,39
10,15,17,29,30
2,5,6,20,39
8,10,20,35,37
6,12,19,24,39
2,6,11,28,37
3,6,18,33,37
9,10,22,25,33
2,4,17,19,32
1,24,29,32,34
15,22,35,38,39
9,13,15,25,35
13,15,17,31,32
12,14,21,25,33
6,12,19,26,34
2,23,24,28,38
3,5,13,25,31
10,14,17,25,27
5,6,17,32,38
7,11,25,29,37
6,10,14,17,18
6,7,13,23,37
14,17,29,35,36
3,11,24,27,30
3,14,22,23,35
7,21,22,28,36
6,9,15,20,34
14,19,21,23,33
5,18,19,27,36
3,9,23,25,34
8,10,15,23,35
2,3,15,19,26
5,8,16,29,35
1,6,12,23,31
9,13,14,23,29
12,15,25,33,34
18,22,24,26,34
10,14,19,29,36
2,17,22,32,38
2,7,21,28,33
7,10,11,33,34
12,26,35,38,39
13,16,25,34,36
2,5,10,26,37
5,9,22,23,24
9,11,30,32,34
9,12,22,35,38
8,10,27,32,36
1,15,22,23,27
1,2,6,29,30
8,16,23,29,35
13,19,23,30,37
1,11,17,24,27
8,10,25,31,36
3,19,22,24,37
1,15,19,25,26
1,12,30,36,39
1,5,18,19,25
7,8,11,34,36
5,17,25,28,35
5,11,14,15,17
15,19,27,35,36
23,25,27,33,34
4,9,10,12,33
4,15,27,33,39
2,12,17,36,38
10,11,12,23,33
3,7,16,22,31
4,23,28,29,34
12,17,18,19,22
8,16,26,35,37
2,6,18,19,24
16,19,23,38,39
1,5,8,17,26
7,17,20,22,37
1,10,14,17,39
3,8,14,17,25
1,10,11,17,30
13,29,31,32,35
2,11,29,30,32
5,8,15,21,24
18,22,28,35,37
11,12,21,29,38
3,6,11,13,16
4,17,24,35,37
5,10,15,20,37
5,9,20,26,32
2,10,23,34,37
12,14,28,29,31
10,14,18,19,20
1,8,9,17,25
7,12,18,20,25
13,25,28,31,39
13,26,30,31,34
3,10,13,28,36
3,14,19,31,39
3,19,22,34,37
14,15,16,19,38
16,20,35,36,38
5,12,16,24,33
5,19,26,30,38
3,25,26,33,35
3,13,24,26,29
3,6,10,22,29
5,7,10,18,38
2,11,27,31,38
6,27,30,36,38
5,14,21,22,33
2,4,10,15,30
4,5,7,16,38
3,5,16,27,35
2,19,23,24,37
3,11,20,25,31
4,9,12,29,34
1,15,16,18,23
12,14,16,22,31
7,9,17,21,24
7,18,23,30,35
12,15,23,30,36
12,14,25,26,27
10,19,21,26,31
5,7,22,36,38
3,4,11,20,35
3,9,15,16,31
1,11,13,15,27
13,28,32,34,38
10,23,24,26,35
14,20,24,28,35
10,16,34,35,36
13,21,28,29,32
12,17,18,21,31
10,20,23,32,37
3,18,21,22,26
17,27,32,34,36
9,16,19,29,33
2,11,14,17,35
5,14,19,25,38
1,14,28,29,39
2,4,13,14,30
7,9,22,26,39
8,16,23,27,37
10,14,17,31,33
9,13,25,32,36
12,22,24,26,36
3,4,16,18,34
12,14,19,23,27
10,14,15,22,26
3,22,25,26,31
11,23,28,29,30
4,9,17,20,38
1,17,23,29,37
11,12,34,35,37
4,22,29,35,36
3,13,21,34,37
8,9,10,25,30
6,8,11,17,31
1,10,24,30,36
9,25,28,37,39
4,9,13,21,22
2,19,23,29,39
5,20,22,34,38
24,25,26,27,36
6,21,26,32,33
1,5,7,20,29
2,7,12,18,32
9,14,22,31,38
1,16,23,26,27
10,19,30,33,37
3,7,14,27,29
3,14,22,26,36
6,10,11,13,34
5,9,14,20,28
5,20,27,32,34
1,7,28,29,34
3,4,10,28,36
10,11,19,25,36
2,4,19,36,37
9,20,31,33,39
15,20,24,29,35
1,10,28,34,36
7,15,31,33,34
2,5,6,10,36
6,10,12,14,30
1,18,25,30,34
14,28,36,37,39
5,21,31,37,39
5,10,11,27,31
10,13,16,19,34
4,5,8,11,31
19,27,29,30,37
6,7,10,21,37
23,26,27,30,33
8,24,29,34,36
2,13,16,29,33
13,17,22,33,34
13,15,35,36,37
1,24,29,32,38
2,14,23,30,32
2,9,11,21,36
3,4,9,19,31
5,6,9,14,34
16,19,25,34,39
5,9,10,11,13
14,22,37,38,39
8,9,12,20,38
15,17,31,32,39
12,19,22,32,34
6,16,25,35,38
11,14,28,35,38
19,21,24,26,27
5,6,20,36,39
6,14,34,35,38
2,7,19,24,27
5,7,15,29,36
5,8,16,17,32
2,15,17,20,37
18,21,23,31,39
5,15,26,28,29
15,21,23,26,33
4,5,8,11,14
23,25,33,36,39
10,13,20,21,25
6,8,12,22,24
12,16,18,37,38
7,8,15,29,30
1,3,7,23,29
3,10,21,24,38
6,12,27,29,38
12,14,15,17,37
1,3,9,14,23
19,26,27,37,38
11,20,24,29,32
6,12,23,30,32
16,19,23,26,34
1,12,20,24,29
1,21,22,36,37
7,10,14,19,29
5,15,23,26,30
3,6,9,24,25
1,2,7,26,39
1,9,19,33,36
6,7,11,28,32
3,14,28,35,37
18,20,30,33,36
3,5,10,20,33
10,14,25,29,34
1,5,17,19,28
2,8,27,28,30
19,26,31,36,37
2,7,8,23,37
5,10,12,32,33
1,4,7,14,23
12,19,26,30,39
22,23,28,33,37
6,7,10,34,35
3,18,23,25,28
7,9,13,28,31
5,9,18,27,33
15,17,18,23,38
2,3,13,27,28
3,9,13,15,26
7,9,17,31,39
3,10,21,24,31
5,6,7,19,39
8,15,24,26,32
7,13,17,21,30
4,6,11,18,36
4,24,26,29,39
2,7,11,12,31
1,2,23,29,34
16,22,27,30,34
7,11,20,24,27
1,9,14,20,38
10,12,24,33,39
14,21,26,27,32
9,11,14,25,33
3,5,7,26,33
3,16,25,27,30
2,7,26,27,32
14,21,26,31,37
15,26,27,35,39
2,15,22,23,36
4,7,18,19,33
5,10,26,35,39
2,18,30,32,37
4,5,24,29,34
15,27,29,33,36
10,11,12,29,35
4,12,20,23,29
9,16,18,29,36
10,16,28,33,37
2,18,20,24,26
27,28,33,36,37
3,8,27,28,34
8,9,25,27,36
5,11,19,27,36
6,15,24,36,38
10,20,28,35,38
12,21,22,31,37
16,20,22,24,32
2,3,10,26,37
5,12,21,29,32
17,24,33,35,36
1,2,26,31,32
1,4,20,23,32
10,12,16,26,31
4,13,25,31,33
1,2,11,19,33
8,22,24,26,33
7,12,18,35,39
20,29,30,32,34
5,8,21,30,35
9,11,20,29,30
11,12,29,36,38
1,5,11,34,38
10,16,21,22,33
10,13,14,28,32
7,8,24,32,34
12,13,22,26,36
1,4,5,29,39
15,17,18,20,23
3,5,7,10,12
9,18,20,28,29
3,9,14,21,39
2,13,20,36,38
3,9,13,19,25
1,3,23,30,31
11,25,28,34,35
7,22,23,36,39
7,10,17,22,34
1,9,10,11,31
2,3,8,11,36
13,18,21,24,34
7,17,24,33,34
1,10,20,23,27
4,17,20,30,33
4,16,25,27,33
11,22,23,25,27
1,8,22,28,34
2,5,9,28,38
16,23,30,34,36
6,16,18,23,33
10,24,25,26,35
1,4,25,26,37
22,25,27,29,34
5,21,24,25,26
13,16,21,25,26
19,21,27,31,39
14,15,16,18,22
11,13,25,30,32
5,23,25,29,30
2,3,5,15,39
2,13,23,28,31
12,13,14,31,38
7,11,22,31,37
1,4,25,30,39
1,12,20,34,36
10,13,19,29,39
8,9,26,27,39
21,22,27,29,32
8,16,17,30,37
10,19,29,31,39
8,11,21,22,35
3,18,27,33,37
3,12,14,25,36
11,16,30,33,38
4,20,21,26,28
2,5,7,13,34
3,5,27,28,29
1,6,27,29,33
4,17,29,35,36
17,19,27,28,29
8,10,16,26,38
12,19,21,36,38
4,10,28,35,39
3,11,14,21,32
2,14,27,32,35
1,9,23,25,30
5,16,28,29,31
1,10,17,31,34
14,24,26,29,32
1,8,10,16,19
3,4,6,11,18
4,16,18,31,37
8,11,32,35,39
4,16,22,27,28
1,5,15,27,39
5,20,21,24,27
7,14,32,33,35
2,15,19,22,24
23,30,32,33,34
9,17,32,34,38
7,13,19,20,26
4,12,15,31,35
1,12,13,19,26
1,2,13,30,33
6,7,11,22,36
1,10,13,17,35
1,3,22,34,39
8,19,20,21,36
12,22,26,30,33
16,17,22,25,26
12,15,17,18,23
15,22,28,31,34
14,21,27,36,39
5,9,16,18,36
8,24,26,27,34
1,5,9,11,16
2,3,5,19,35
1,17,30,32,38
6,14,15,35,37
13,15,21,32,33
1,2,6,21,24
1,2,9,29,30
5,18,29,35,37
1,15,25,28,31
1,9,21,24,28
10,13,22,24,26
6,7,8,10,26
2,5,10,15,38
2,11,16,22,32
9,10,15,25,34
3,7,18,19,21
6,14,27,35,38
23,26,32,34,35
16,22,30,34,39
10,21,25,28,39
12,17,19,23,39
3,14,20,21,31
2,6,12,18,37
10,14,16,18,31
1,5,21,27,39
13,16,20,29,31
6,24,25,28,35
12,16,26,35,38
2,9,11,26,30
5,12,16,19,20
1,2,3,20,23
1,7,8,18,19
11,13,16,32,34
5,12,13,16,27
13,15,29,32,36
1,3,16,38,39
7,8,14,17,21
3,7,20,36,39
1,10,16,26,32
14,21,24,26,32
6,14,27,30,34
5,8,26,28,29
7,20,25,30,34
22,28,31,32,39
21,23,24,32,38
8,12,16,18,37
9,12,26,32,38
6,9,15,26,30
3,20,23,25,30
3,14,16,20,34
5,12,23,24,34
3,14,16,25,28
18,33,34,35,37
3,7,8,19,20
5,10,21,26,34
18,21,25,27,36
4,11,13,27,29
12,14,31,34,38
3,9,17,25,30
2,4,7,25,30
1,3,10,27,28
11,13,18,20,37
5,13,23,35,36
6,10,13,26,32
9,11,13,16,18
3,9,19,20,31
5,9,14,27,35
9,15,17,32,39
4,12,20,24,37
14,18,21,24,37
8,18,24,30,31
6,8,15,30,38
3,10,16,17,39
13,19,22,28,34
3,18,31,34,39
2,5,13,17,28
9,14,15,30,39
8,14,17,19,33
2,5,6,7,28
2,10,19,22,33
5,22,23,27,29
11,28,31,33,34
6,7,10,17,22
4,7,30,37,38
5,6,11,29,31
5,13,18,26,29
10,21,30,37,39
8,14,17,23,37
1,11,21,30,31
5,15,18,30,33
1,4,28,29,34
8,12,16,32,37
7,18,28,31,37
1,15,17,30,38
5,7,16,30,34
5,7,20,29,36
1,2,10,14,32
4,11,30,35,38
1,8,31,36,38
6,12,15,23,35
23,25,26,37,38
3,15,21,24,28
2,17,29,36,37
18,20,21,27,32
2,10,15,37,39
4,6,19,24,39
6,12,17,28,38
1,7,16,17,19
6,12,17,23,39
10,19,23,32,37
13,16,25,29,35
4,9,15,29,37
3,10,21,23,32
8,26,27,32,39
9,27,28,31,36
1,11,12,31,37
7,23,26,31,34
2,8,15,18,37
11,20,28,35,38
11,13,28,34,38
18,26,30,34,36
1,5,12,16,31
1,15,18,26,34
3,21,23,26,37
3,12,19,25,30
4,9,10,37,39
5,11,26,34,37
5,8,12,15,35
6,26,27,34,38
1,10,28,30,35
2,12,17,33,34
7,13,19,22,32
1,7,20,25,32
19,22,27,28,30
4,6,17,28,31
10,17,19,20,25
20,33,35,36,39
10,11,22,27,35
20,22,25,26,38
18,28,34,36,38
5,16,17,22,38
13,16,18,21,32
2,15,16,28,35
7,19,30,36,38
4,9,12,21,34
5,7,21,27,33
3,6,8,21,37
4,5,7,16,29
7,10,26,28,34
1,3,20,33,38
8,13,17,29,34
1,3,6,34,35
11,23,33,34,39
8,11,17,20,30
2,4,18,28,34
4,5,22,34,35
3,12,15,29,34
14,18,20,21,31
4,7,24,31,33
6,16,19,32,36
1,14,15,27,34
3,12,15,20,34
19,20,25,33,34
3,8,10,19,33
4,13,16,32,37
4,8,15,19,26
2,8,18,20,38
5,9,13,14,17
5,16,27,28,32
9,12,27,35,36
7,16,23,25,38
4,12,20,33,37
1,6,11,17,25
3,17,18,19,27
11,18,19,22,25
10,13,17,23,24
4,6,13,27,39
1,19,20,31,34
5,6,22,24,35
2,25,27,37,39
8,12,34,35,38
9,12,16,29,31
4,10,14,17,39
1,4,19,21,36
3,17,20,22,27
1,2,13,14,34
1,6,10,23,32
5,12,14,17,26
6,8,11,36,37
11,26,32,35,36
3,4,17,26,39
6,12,23,29,36
10,17,18,29,37
4,8,11,23,28
12,18,27,32,35
16,21,25,35,37
3,9,20,32,36
9,16,22,25,28
4,8,12,19,30
3,14,24,37,39
4,12,18,19,31
1,5,21,23,37
5,8,18,20,26
18,25,30,33,35
2,7,9,10,20
2,13,33,34,35
18,27,34,36,38
5,14,26,36,38
6,21,26,29,30
2,6,15,16,22
1,13,20,29,30
18,27,31,38,39
2,3,20,27,29
16,17,18,27,28
6,14,25,28,39
8,9,19,31,32
6,12,22,26,34
3,5,11,24,39
3,7,15,18,33
14,23,31,37,38
5,9,22,31,39
10,11,16,31,32
2,14,19,22,23
12,17,19,30,38
3,10,21,22,34
2,17,18,21,22
5,8,32,37,38
7,15,23,25,37
6,7,17,19,20
13,18,24,29,30
13,16,18,21,29
1,4,8,23,31
11,17,32,36,37
1,8,18,28,38
1,4,12,15,16
3,7,12,13,30
8,20,21,26,38
8,12,25,29,32
4,9,21,27,38
12,17,23,32,34
11,21,23,28,31
10,21,28,32,34
10,11,14,34,38
29,32,33,37,38
4,9,32,33,35
9,12,18,35,37
3,7,13,38,39
6,7,11,16,24
3,4,7,18,35
6,14,15,16,30
12,18,29,34,36
12,19,24,33,36
2,4,14,24,29
4,8,10,27,30
18,22,25,28,32
2,15,19,29,37
10,15,18,25,27
2,3,6,9,13
6,17,25,31,33
10,22,23,32,37
9,12,15,31,39
7,10,17,22,25
7,21,33,34,36
8,11,12,13,33
7,9,19,25,32
1,16,32,35,38
5,9,13,21,26
1,33,35,36,38
6,7,11,31,39
9,10,19,23,34
15,18,20,23,25
7,10,17,21,23
5,6,7,25,38
15,29,31,33,35
8,15,28,36,38
7,13,15,21,27
8,11,15,27,37
4,6,23,29,38
8,22,23,26,29
16,25,29,30,31
2,8,19,32,35
9,10,17,19,30
5,15,16,27,35
2,6,26,33,37
11,13,15,17,20
5,11,13,19,32
1,3,7,26,38
6,9,30,31,33
7,21,30,34,38
12,22,26,30,31
4,27,33,36,38
2,6,12,23,29
3,10,15,20,30
6,19,25,27,36
1,14,20,22,26
3,18,24,27,36
8,10,13,26,39
12,16,18,27,32
2,6,10,17,36
1,13,19,21,35
3,7,11,24,28
5,10,12,20,29
3,20,21,31,37
3,5,21,25,34
3,11,23,34,38
4,12,17,20,29
2,5,14,22,23
2,4,22,25,39
6,15,19,29,30
8,23,30,34,37
12,16,19,21,26
3,6,19,20,39
3,9,20,25,37
5,6,13,18,35
3,20,22,27,30
1,17,25,37,39
6,20,27,29,33
10,18,19,24,26
5,19,20,24,28
6,10,11,30,35
1,3,24,28,34
7,15,31,35,39
7,19,23,33,37
9,27,29,31,38
11,23,30,33,34
2,4,24,31,32
3,13,14,17,21
1,4,17,33,34
1,2,7,9,35
3,22,30,32,34
2,16,22,30,34
4,6,16,18,25
12,28,29,36,37
4,6,18,29,30
4,11,23,25,29
12,16,24,31,37
3,9,18,28,37
3,4,6,18,35
18,22,24,30,31
2,11,14,19,29
1,8,19,26,32
7,8,23,24,36
1,9,29,30,36
7,17,31,34,37
3,4,13,30,33
1,25,27,28,33
4,7,28,31,34
6,22,30,33,39
8,9,19,26,27
3,6,14,31,38
11,17,30,34,37
9,18,31,33,35
2,12,13,22,27
8,14,22,32,37
1,8,15,20,37
3,17,20,22,31
3,4,7,13,19
3,13,15,27,35
12,20,24,34,36
4,21,22,25,39
10,11,33,36,38
7,8,17,27,37
3,16,27,34,36
1,3,13,31,36
6,15,19,36,38
7,16,26,34,36
1,4,28,35,37
2,6,13,15,24
4,16,36,38,39
13,16,25,29,39
4,19,21,22,29
4,6,15,26,28
4,8,11,18,30
20,21,22,23,27
10,23,24,26,27
3,16,17,32,36
15,29,36,38,39
7,15,26,32,36
4,13,23,24,29
1,8,14,26,35
4,7,23,35,39
4,6,9,18,27
6,12,14,36,38
18,20,24,27,34
4,12,13,32,36
1,35,36,37,38
1,5,14,22,25
6,13,30,32,38
8,11,14,17,30
13,20,22,34,37
2,24,26,32,36
6,7,10,13,35
6,12,32,35,37
7,16,24,33,34
2,22,32,34,39
4,14,19,25,36
11,18,28,36,37
8,28,29,35,36
1,21,25,31,39
3,5,23,25,27
4,13,16,32,37
6,11,16,24,35
14,15,18,19,34
16,18,20,31,39
5,16,24,31,37
2,15,21,23,31
3,11,13,22,39
10,11,14,19,36
12,16,26,27,29
2,5,18,24,32
9,11,19,24,36
1,15,25,31,36
12,14,21,22,39
4,28,31,34,37
1,5,12,13,22
6,9,10,22,24
5,9,10,15,17
4,23,33,35,37
6,8,9,10,39
13,17,18,29,37
8,9,16,17,24
18,19,27,33,38
7,16,18,30,34
10,14,20,30,32
5,24,27,29,39
1,8,22,29,38
18,22,23,31,36
19,21,22,35,39
2,9,17,20,29
8,16,17,21,22
3,11,19,24,39
13,17,24,31,38
1,2,17,23,30
7,13,14,16,26
10,15,21,34,37
4,5,8,11,34
5,10,23,27,31
3,7,26,37,38
5,10,30,32,39
12,27,31,32,33
3,15,27,29,39
1,7,16,23,39
13,26,29,32,37
8,15,19,21,28
1,12,16,29,31
10,16,24,31,33
1,16,18,26,36
14,15,24,28,35
8,15,17,33,38
11,21,27,30,36
6,27,35,38,39
5,27,29,30,36
5,11,19,27,30
6,8,12,23,32
13,20,22,24,36
6,15,26,35,39
18,20,23,24,26
14,23,26,31,34
9,14,15,20,28
5,7,13,20,22
3,12,21,24,27
2,22,24,26,38
5,12,35,36,37
10,18,29,37,39
23,27,37,38,39
5,9,32,33,39
2,12,13,33,35
10,20,23,24,27
4,8,10,18,39
1,6,23,32,36
1,9,13,26,34
5,10,31,32,33
1,25,26,30,33
12,19,20,26,29
21,27,29,36,37
3,11,13,17,32
18,19,28,36,37
6,17,25,26,27
2,7,11,14,25
11,14,15,24,26
8,21,26,28,32
12,16,17,32,38
5,16,28,32,34
8,17,23,29,38
22,24,33,35,38
4,14,19,27,28
1,3,8,11,38
10,19,26,29,32
2,10,20,31,34
9,18,21,23,37
2,13,20,35,37
7,11,20,27,28
8,23,26,29,32
3,6,8,24,27
8,10,18,28,36
1,3,4,15,32
17,26,31,35,37
13,21,22,36,38
4,12,23,24,29
13,14,19,21,38
17,25,28,34,39
8,13,15,29,37
1,4,27,29,33
4,6,10,35,38
8,13,26,27,39
6,19,20,31,39
2,19,23,32,38
4,7,26,28,37
7,18,26,29,39
8,12,17,26,32
7,11,24,33,37
14,19,22,29,32
1,7,16,27,28
1,4,23,36,39
4,11,23,26,36
10,14,21,27,37
16,20,24,31,34
4,6,15,18,28
10,14,30,37,38
12,20,25,36,37
5,9,16,20,32
14,15,17,21,23
17,21,28,29,36
2,20,25,27,39
9,18,21,24,32
7,11,16,23,27
6,29,31,33,39
2,8,23,27,32
9,18,23,26,37
7,16,17,34,35
9,13,16,21,32
6,10,13,22,24
8,13,22,26,28
8,14,22,28,37
14,19,21,29,31
3,5,7,15,26
3,6,26,27,36
8,16,20,31,38
12,25,26,29,31
10,11,13,26,31
2,8,14,21,29
4,24,34,35,39
1,11,16,32,39
7,12,24,28,37
1,4,16,34,39
7,10,14,18,33
18,23,31,35,37
5,10,22,32,35
2,19,24,31,36
1,8,25,27,37
2,12,19,25,26
11,14,15,21,27
3,16,19,27,38
10,20,23,29,37
8,10,15,25,32
1,17,28,30,38
3,15,23,37,38
4,21,28,34,38
18,20,21,27,32
4,10,14,20,26
1,10,26,30,37
1,4,8,17,19
9,16,18,21,27
7,9,24,28,37
3,6,7,9,24
6,16,20,26,30
9,16,20,33,35
2,8,16,21,30
6,19,21,28,39
4,5,18,34,36
4,5,9,13,28
1,2,4,8,27
5,7,9,24,35
11,18,34,38,39
1,2,9,34,35
15,29,32,35,36
2,22,24,29,33
10,14,22,27,34
1,15,22,26,29
7,17,18,26,30
1,4,14,15,31
14,23,33,37,38
3,10,12,20,23
2,21,23,28,31
5,22,28,31,32
1,11,12,19,20
2,3,15,22,36
2,9,10,13,29
15,16,18,28,35
8,20,21,26,37
3,5,13,17,33
1,3,9,13,18
15,28,31,32,36
3,7,18,32,35
6,11,18,23,30
5,18,20,24,34
15,21,22,35,38
6,11,25,26,33
9,10,28,34,35
4,9,11,25,33
15,16,18,36,39
14,21,27,33,37
14,22,33,35,36
1,15,17,25,27
1,7,23,37,38
13,15,32,36,39
7,9,22,23,30
7,8,20,21,32
16,17,21,26,35
5,13,16,17,30
3,6,20,21,36
4,19,30,32,36
3,5,13,25,28
7,15,23,25,31
3,4,8,33,37
2,3,13,22,26
3,12,13,24,35
6,11,18,28,35
2,13,18,20,24
6,9,23,28,39
4,23,35,37,38
11,12,19,22,31
2,19,21,25,33
23,24,25,29,36
4,7,12,17,25
14,16,35,37,39
9,13,16,31,33
7,16,17,19,39
6,7,30,36,39
8,13,18,20,33
4,5,12,34,36
4,6,16,20,38
5,10,13,26,27
5,13,24,28,37
6,11,20,24,30
14,19,31,38,39
6,24,29,31,32
6,10,11,21,27
2,8,11,21,37
8,10,12,13,31
5,8,9,32,34
8,16,22,28,34
8,14,27,30,35
2,5,9,12,19
3,6,13,22,35
3,17,25,37,39
1,2,5,8,28
22,24,30,34,39
1,2,5,24,26
5,7,8,28,32
11,25,31,35,39
2,9,22,28,31
2,12,20,33,35
15,21,27,28,33
3,6,12,19,26
5,9,10,22,27
2,3,23,36,38
4,21,31,34,37
3,18,19,29,32
10,18,20,21,24
1,11,14,23,32
2,8,11,27,31
1,12,18,20,31
9,14,15,26,31
1,5,14,26,29
8,12,15,38,39
15,22,23,29,32
2,3,6,13,21
4,14,16,23,36
7,15,29,34,37
7,10,17,31,37
1,13,15,17,29
1,7,13,14,24
16,21,28,35,38
3,17,25,29,38
3,6,29,31,38
18,19,20,23,24
6,19,20,24,32
13,21,24,30,33
1,17,25,33,37
8,11,27,31,33
1,11,19,23,30
1,13,30,31,34
11,22,25,27,39
6,12,13,16,36
10,13,14,25,31
14,20,25,28,33
18,21,26,33,34
1,3,21,25,30
9,22,28,35,37
8,18,19,30,31
11,16,23,32,35
3,4,14,22,27
6,9,13,19,20
4,10,11,34,35
1,15,21,22,31
11,16,18,20,39
5,11,14,34,39
4,5,12,17,23
10,21,28,37,39
12,17,25,27,34
8,10,18,20,36
1,8,19,26,38
8,16,24,28,36
9,10,26,31,32
22,31,33,37,39
10,17,28,29,37
2,4,6,22,23
10,23,28,29,37
3,6,8,30,32
11,16,18,24,36
13,17,18,31,33
4,20,28,31,39
10,13,19,28,36
2,21,25,35,39
8,9,21,24,28
13,16,24,31,35
4,12,13,15,32
11,12,16,21,35
2,9,32,34,37
4,5,14,34,39
5,9,10,12,23
2,12,25,35,36
3,13,19,21,33
8,15,16,18,24
4,15,30,32,34
10,18,19,27,36
5,17,19,32,39
2,5,20,22,38
13,16,19,22,26
2,3,5,14,18
9,22,24,33,39
4,7,21,30,34
14,15,21,26,32
9,24,25,30,35
1,10,34,36,39
3,10,26,33,34
4,19,29,30,37
9,20,21,27,38
6,14,15,28,29
4,14,26,35,39
10,18,20,24,29
6,7,13,22,31
10,21,22,31,34
1,7,29,32,38
21,22,33,36,39
1,6,14,25,28
2,5,18,35,37
10,23,31,37,38
7,9,13,16,35
3,4,11,12,16
1,15,28,36,37
6,16,28,29,37
10,11,15,19,25
15,16,20,23,35
2,6,12,24,31
2,5,26,29,30
14,18,35,37,38
13,27,30,31,36
2,10,21,22,26
1,32,34,35,38
18,20,23,35,39
8,10,17,19,22
13,19,33,35,39
13,17,23,29,30
3,9,12,33,36
8,10,11,26,38
14,15,25,32,34
1,2,7,29,38
10,13,17,21,39
2,11,13,32,36
1,4,5,8,13
3,11,16,24,39
2,3,18,22,38
1,10,11,20,31
13,15,18,30,32
3,10,15,19,29
2,3,11,16,26
1,3,18,19,31
8,14,18,20,29
23,24,25,26,29
13,22,34,35,37
26,28,31,32,39
4,8,19,30,31
8,9,15,22,26
9,18,31,34,35
1,6,8,10,15
12,14,16,24,33
10,22,27,29,32
6,15,21,31,33
4,11,23,32,38
13,28,34,38,39
1,3,8,19,24
3,17,21,28,37
11,17,18,31,35
21,28,30,33,37
1,5,9,14,23
4,21,22,34,37
4,7,21,27,39
1,2,6,17,32
13,15,21,29,38
13,21,29,31,34
2,14,30,36,39
2,4,12,17,33
5,9,15,17,20
7,10,23,36,37
8,17,18,20,23
6,20,23,35,36
2,5,6,14,24
5,7,28,32,36
6,9,11,22,33
5,8,22,31,34
1,5,11,15,24
2,28,31,35,39
18,23,27,28,34
14,23,26,33,39
5,9,23,31,35
5,13,17,21,25
4,7,17,27,39
10,15,29,34,38
10,16,17,28,33
8,9,15,35,39
15,16,19,30,32
8,14,17,31,33
2,7,13,26,34
1,6,18,23,25
11,13,17,22,32
4,7,9,11,22
11,29,30,32,38
6,9,13,19,37
8,11,16,18,33
10,15,24,35,38
1,17,24,36,37
6,8,13,16,36
8,11,21,25,30
2,15,29,37,38
11,21,23,25,39
3,8,12,28,39
3,10,11,13,29
12,23,31,35,37
15,17,28,32,36
6,22,27,30,31
2,28,31,32,34
2,4,18,19,26
6,14,19,21,35
1,4,12,15,36
2,6,8,21,33
21,24,28,29,32
7,12,21,23,32
5,12,13,25,38
3,8,24,35,38
3,4,13,37,39
3,8,16,24,32
8,14,26,31,38
2,8,9,35,39
3,8,15,16,22
1,9,29,32,38
4,6,8,19,36
12,14,17,18,33
13,14,20,21,36
10,20,26,28,35
11,22,32,33,36
2,4,11,19,30
1,6,7,13,39
9,12,19,23,34
9,10,25,30,38
2,10,13,20,34
7,19,22,24,37
6,16,18,25,34
6,22,29,31,35
3,8,9,13,32
6,15,26,27,32
12,16,17,33,36
2,5,11,23,30
19,22,26,28,35
20,25,30,32,38
14,15,24,30,31
2,10,22,26,28
16,17,20,33,38
8,9,20,31,33
6,10,16,18,22
8,21,24,32,35
1,20,25,28,36
5,14,16,18,38
2,4,6,26,32
18,20,27,30,38
1,15,16,17,35
1,25,26,36,38
3,8,10,16,30
13,24,26,28,34
9,18,30,32,37
13,28,30,32,33
9,21,22,25,29
4,8,13,35,38
17,23,32,37,39
2,24,25,38,39
12,13,16,26,27
15,18,34,35,39
1,6,10,34,38
4,9,10,14,28
12,20,23,30,32
1,4,15,24,33
2,3,4,8,11
12,24,25,28,34
1,2,3,7,39
4,9,11,30,37
3,14,20,22,37
8,13,24,29,35
2,18,22,23,35
2,4,6,10,16
2,5,7,14,27
10,17,24,25,30
12,20,22,25,38
5,8,12,17,34
1,4,13,17,33
8,15,28,33,39
3,6,14,28,34
5,19,22,34,35
8,12,18,30,38
9,17,24,33,35
6,8,23,24,39
6,8,22,27,30
9,11,18,31,39
5,10,13,14,35
5,16,28,31,37
6,9,15,31,35
6,12,31,32,33
9,24,25,30,39
4,5,14,17,39
12,13,20,21,26
7,18,20,22,34
25,29,35,36,38
9,14,21,33,35
10,25,28,29,32
5,6,13,24,39
12,22,23,27,32
3,14,21,30,34
2,8,10,18,35
13,16,19,26,36
20,24,29,31,37
7,10,20,31,33
8,11,15,16,23
4,5,8,24,38
1,4,20,31,33
2,21,23,25,35
7,21,24,28,37
7,12,16,24,30
6,11,22,26,27
2,10,20,29,37
7,9,16,33,37
21,22,23,24,37
2,3,5,17,28
5,8,11,16,19
8,28,30,33,36
9,27,32,36,37
4,8,14,22,31
6,19,22,23,29
9,21,26,28,38
2,3,4,22,38
2,4,9,21,32
4,7,19,31,33
10,12,14,26,30
1,10,16,33,35
11,19,24,29,39
1,5,9,21,23
8,9,16,31,37
7,8,15,23,37
5,7,13,29,31
12,23,24,25,31
10,11,15,20,22
4,18,20,22,34
6,13,15,30,33
6,9,12,22,33
1,2,9,12,29
11,30,31,35,39
2,5,6,7,30
6,7,10,14,26
3,6,24,34,36
